location_id,trueskill_score
50f562e3fdc9f065f0005b48,20.5714232127
50f5609bfdc9f065f00052b2,28.978758457
50f56202fdc9f065f000585a,34.6400942435
50f56125fdc9f065f000548c,25.8547870664
50f5625ffdc9f065f00059a3,28.2704347262
50f560fbfdc9f065f00053e1,30.6004172737
50f56204fdc9f065f00058b5,15.5813471211
50f56121fdc9f065f0005447,34.4927827136
50f56267fdc9f065f0005a0c,22.2013425946
50f562ddfdc9f065f0005af3,28.9406143817
50f560ecfdc9f065f00052f7,28.9154884363
50f560fafdc9f065f00053bc,15.5282331716
50f560f0fdc9f065f000532a,23.7399099072
50f56060fdc9f065f0005160,23.1801376127
50f561bffdc9f065f0005675,25.0
50f561f2fdc9f065f00057a1,16.2306196829
50f561f6fdc9f065f00057dc,30.4508896655
50f561fafdc9f065f0005822,24.9421314264
50f56259fdc9f065f000593e,33.3615432722
50f56267fdc9f065f00059d3,25.0
50f562e3fdc9f065f0005b67,17.4984145017
50f562ddfdc9f065f0005b0f,29.764703167
50f5609cfdc9f065f00052eb,31.4038765244
50f5612dfdc9f065f00054c3,25.1003018554
50f560f4fdc9f065f0005369,25.1246963348
50f56125fdc9f065f0005478,31.9812177937
50f5612ffdc9f065f000553c,27.2052392401
50f561f1fdc9f065f000579a,24.5776594763
50f56122fdc9f065f000545c,33.0112421033
50f561f0fdc9f065f0005784,22.4780186737
50f560f5fdc9f065f0005379,18.5506751347
50f560fafdc9f065f0005391,17.8994833544
50f562e4fdc9f065f0005b92,23.5851558031
50f561c4fdc9f065f00056b3,29.490491969
50f561bcfdc9f065f000563e,26.8498528939
50f56269fdc9f065f0005a6e,30.5012841752
50f56198fdc9f065f0005598,24.2695321692
50f561f3fdc9f065f00057a9,31.8762670013
50f562d9fdc9f065f0005ac4,26.1185726055
50f561c4fdc9f065f00056d5,24.3257654991
50f56205fdc9f065f00058f9,23.8752547271
50f561c1fdc9f065f00056a5,27.9342592541
50f561c1fdc9f065f00056ad,23.3997457627
50f560f4fdc9f065f0005364,27.6621509783
50f56195fdc9f065f000556f,27.2145256294
50f560f4fdc9f065f0005361,28.4255169713
50f5612ffdc9f065f000553a,25.6923015105
50f56204fdc9f065f00058cc,20.890254232
50f561befdc9f065f0005666,29.6551325902
50f562e3fdc9f065f0005b4e,25.7612498881
50f56205fdc9f065f00058d8,36.3047259251
50f5619afdc9f065f00055c3,18.3003519856
50f560f0fdc9f065f0005332,15.6300046611
50f561a0fdc9f065f0005621,22.975977683
50f5625bfdc9f065f000596a,27.1332407274
50f5608afdc9f065f00051c4,33.6316616472
50f56203fdc9f065f0005871,31.9325210491
50f5609cfdc9f065f00052ea,23.534331616
50f56125fdc9f065f0005495,24.7578426823
50f56195fdc9f065f0005573,26.8521625751
50f561f6fdc9f065f00057ee,20.9862178942
50f56092fdc9f065f000524b,31.9307309393
50f560fbfdc9f065f00053e5,36.563734118
50f56205fdc9f065f00058dc,26.639744175
50f562e3fdc9f065f0005b68,25.9712919665
50f56122fdc9f065f000545b,26.0253796762
50f561bdfdc9f065f000564c,21.704006547
50f561cbfdc9f065f00056fc,23.9551091374
50f561fafdc9f065f00057ff,15.9703237718
50f5612efdc9f065f00054f9,22.6189759854
50f56125fdc9f065f0005498,31.6357430662
50f562ddfdc9f065f0005b19,28.4711163128
50f56088fdc9f065f0005198,20.4625341849
50f560fafdc9f065f000539b,33.2595411709
50f561ccfdc9f065f000574f,16.3990736319
50f5612efdc9f065f000551b,24.474316198
50f56268fdc9f065f0005a14,30.8384903768
50f561ccfdc9f065f0005755,17.1630530482
50f56088fdc9f065f000519e,28.338926153
50f56197fdc9f065f0005586,18.0699938017
50f5619ffdc9f065f00055df,24.066936352
50f5608dfdc9f065f00051d8,23.283620163
50f56205fdc9f065f00058ef,29.711246828
50f562e3fdc9f065f0005b6b,17.8760436559
50f56092fdc9f065f0005248,26.897289696
50f5609afdc9f065f0005280,17.9720428955
50f561cbfdc9f065f000571e,29.2423317091
50f56099fdc9f065f0005259,21.2715913723
50f5611ffdc9f065f000542f,28.1674971814
50f561c1fdc9f065f00056a1,24.0345106975
50f560f0fdc9f065f000532b,22.6201530852
50f560ecfdc9f065f00052f1,23.4905845095
50f560fafdc9f065f00053c1,28.3521373731
50f560edfdc9f065f00052fd,28.9554716936
50f56125fdc9f065f0005492,27.469787417
50f561f1fdc9f065f0005791,28.7103672247
50f56199fdc9f065f00055af,18.8238184735
50f56087fdc9f065f000518d,26.9873109398
50f5619ffdc9f065f00055ee,19.0649075126
50f56120fdc9f065f0005438,21.1108827955
50f56259fdc9f065f0005952,15.524621038
50f5609bfdc9f065f00052d6,36.4295364952
50f560fafdc9f065f00053ac,27.695300636
50f562ddfdc9f065f0005af4,28.3850622517
50f5609bfdc9f065f00052c6,27.8455714268
50f562e3fdc9f065f0005b4a,22.0942865561
50f561f3fdc9f065f00057ab,38.2793979962
50f562e3fdc9f065f0005b6a,23.2691867504
50f561ccfdc9f065f0005767,21.3518384439
50f56089fdc9f065f00051a5,26.3383871827
50f561f4fdc9f065f00057cc,28.6486548345
50f562d9fdc9f065f0005ac9,27.1848968713
50f561a0fdc9f065f0005616,21.4718614958
50f560f4fdc9f065f000536c,31.1297525491
50f5608dfdc9f065f00051dc,30.1399571655
50f562d7fdc9f065f0005ab6,27.7179293479
50f56256fdc9f065f0005914,22.5452031467
50f561a0fdc9f065f0005633,38.9328832624
50f560f4fdc9f065f000535c,27.7087513685
50f561f3fdc9f065f00057bc,29.782813456
50f5619ffdc9f065f00055f8,23.3960262818
50f560fafdc9f065f00053ce,31.4178495764
50f5609afdc9f065f0005299,29.4097258874
50f561f4fdc9f065f00057cf,31.1149438546
50f56126fdc9f065f00054ae,17.768315119
50f562e3fdc9f065f0005b7c,25.0111961975
50f56198fdc9f065f0005591,27.6464356288
50f56269fdc9f065f0005a4f,25.6900446015
50f5612dfdc9f065f00054e2,28.1275127373
50f5608afdc9f065f00051bb,21.6254587699
50f5611ffdc9f065f0005423,25.8406087518
50f56092fdc9f065f0005231,28.5429108989
50f5609bfdc9f065f00052b5,19.0651003122
50f5612efdc9f065f0005500,30.0299338385
50f56091fdc9f065f0005213,17.7512050368
50f56125fdc9f065f0005473,21.341028456
50f5625ffdc9f065f0005994,32.8806805334
50f56198fdc9f065f0005599,28.576799652
50f562e3fdc9f065f0005b76,21.1548703403
50f560f4fdc9f065f000536e,25.5645577769
50f560f0fdc9f065f0005330,23.4863099594
50f561cbfdc9f065f0005727,31.8302202973
50f5619ffdc9f065f00055f7,27.8866260347
50f56268fdc9f065f0005a2b,23.3317994962
50f561c4fdc9f065f00056d2,30.1681378076
50f56194fdc9f065f000555c,26.656186643
50f56121fdc9f065f000544b,27.889033961
50f562ddfdc9f065f0005af6,29.2629230294
50f562ddfdc9f065f0005b02,22.7168085222
50f56259fdc9f065f000594f,29.9018717581
50f56092fdc9f065f000523e,26.0068244194
50f561f4fdc9f065f00057cd,25.6559778398
50f56259fdc9f065f0005948,23.952694249
50f56088fdc9f065f0005195,32.6758188142
50f5609bfdc9f065f00052b1,29.8923455492
50f560ecfdc9f065f00052f0,29.8200510934
50f5608bfdc9f065f00051cc,28.9670030592
50f56203fdc9f065f0005878,24.0172374127
50f561f6fdc9f065f00057f4,30.8253287959
50f5611dfdc9f065f000540f,23.9169774754
50f562e2fdc9f065f0005b3e,24.0074999783
50f561a0fdc9f065f0005617,28.2361449616
50f5611dfdc9f065f000540b,34.331432636
50f56092fdc9f065f000522e,26.9722142268
50f56269fdc9f065f0005a67,36.7830129931
50f56268fdc9f065f0005a47,26.8408606535
50f561f6fdc9f065f00057d2,17.6560075938
50f561fbfdc9f065f0005835,32.1198522064
50f56256fdc9f065f0005920,27.8934886238
50f561fbfdc9f065f000582b,20.6052411199
50f561effdc9f065f0005776,24.9501752967
50f5619ffdc9f065f00055db,20.104258261
50f560fafdc9f065f00053cd,27.8851615791
50f560fafdc9f065f0005399,31.8485543754
50f56260fdc9f065f00059b7,21.6023611937
50f562ddfdc9f065f0005aff,20.9543856626
50f562e3fdc9f065f0005b66,27.5179995438
50f56086fdc9f065f0005172,30.0235991978
50f561f4fdc9f065f00057c2,26.6430836017
50f56088fdc9f065f0005190,26.2544512145
50f560f5fdc9f065f000537f,30.0118656249
50f5619ffdc9f065f00055f6,26.6486443398
50f561fbfdc9f065f000583f,37.98895079
50f56199fdc9f065f00055ae,24.1977281065
50f56121fdc9f065f0005448,19.3152487193
50f56194fdc9f065f000554d,22.0865405868
50f5608dfdc9f065f00051e5,22.1091191515
50f56198fdc9f065f00055a7,25.3832062261
50f560fbfdc9f065f00053e8,25.553434039
